148,36557.2841796841
148.5,36993.6338947778
149,37361.3832450184
149.5,37638.0290794506
150,37822.5398139552
150.5,37940.3532317826
151,37985.905301417
151.5,37959.9733184038
152,37871.8095285855
152.5,37751.0471574287
153,37574.7685595882
153.5,37341.782931084
154,37045.273485597
154.5,36688.4913740654
155,36292.6344453156
155.5,35882.1782291552
156,35448.9203451273
156.5,34976.7825829371
157,34461.9964956605
157.5,33895.1831674686
158,33270.5760728144
158.5,32611.7493909779
159,31921.837204514
159.5,31198.0560487452
160,30464.933092784
160.5,29724.9763443536
161,29001.1636663655
161.5,28284.6733425523
162,27613.1278310212
162.5,26996.2872731974
163,26415.1278071901
163.5,25888.969085231
164,25417.2585749087
164.5,25000.2990238118
165,24620.2509154591
165.5,24280.7334690947
166,24001.1797468854
166.5,23785.0362279278
167,23639.0293307214
167.5,23542.9183946631
168,23484.5993315076
168.5,23473.4190204013
169,23524.4314654109
169.5,23638.9128745686
170,23839.3000237099
170.5,24134.4915200862
171,24515.355606075
171.5,24996.1338033967
172,25577.7265376644
172.5,26238.9334762984
173,26975.797478663
173.5,27771.9916421648
174,28635.1146127158
174.5,29525.5101222061
175,30435.063560434
175.5,31368.9336927509
176,32306.9856888643
176.5,33249.3757980519
177,34190.5258159194
177.5,35125.6902193322
178,36066.3054038476
178.5,36992.3453112865
179,37905.2393295566
179.5,38784.7488436477
180,39625.7936496206
180.5,40435.7558796765
181,41204.0467261583
181.5,41930.4455067942
182,42590.4067758674
182.5,43160.8726400292
183,43633.3252941509
183.5,44011.1387274695
184,44261.8368642492
184.5,44386.7438685947
185,44396.4514174819
185.5,44300.6006231774
186,44112.1801651029
186.5,43837.0299510873
187,43504.1269846661
187.5,43114.5827836973
188,42674.7480216463
188.5,42197.9164626864
189,41673.0253959407
189.5,41096.8821099832
190,40491.0193975284
190.5,39837.8067810151
191,39144.805648343
191.5,38407.4485449006
192,37642.1327163229
192.5,36866.0381688477
193,36079.3205140646
193.5,35294.6984281538
194,34504.8832246809
194.5,33748.0503525848
195,33044.5134877667
195.5,32405.1277376205
196,31827.4622544189
196.5,31349.561888425
197,30980.5829434211
197.5,30716.177084368
198,30539.4019445058
198.5,30434.6333605275
199,30377.1098755902
199.5,30357.9738852761
200,30372.072354972
200.5,30413.8933018007
201,30470.1949950239
201.5,30565.1071203304
202,30708.2193760225
202.5,30882.1623173459
203,31108.6104850284
203.5,31383.8088183841
204,31709.2239164011
204.5,32085.4886513272
205,32507.2429243224
205.5,32970.2880545922
206,33464.3973253179
206.5,34006.6886714981
207,34569.2188765872
207.5,35143.53352598
208,35720.119219607
208.5,36298.680091266
209,36839.1267983593
209.5,37335.6747768653
210,37795.676966091
210.5,38250.2710104626
211,38717.4056889752
211.5,39236.776197631
212,39810.4741916453
212.5,40449.5723792361
213,41152.89969807
213.5,41927.9551531393
214,42746.8509352112
214.5,43592.4639735704
215,44465.5336990377
215.5,45346.2535632635
216,46238.6464436922
216.5,47139.7857376435
217,48053.7105663473
217.5,48978.8362868729
218,49903.4237436227
218.5,50828.3074360666
219,51727.5267310409
219.5,52617.5800610439
220,53492.5559691161
220.5,54353.3230803787
221,55198.8880031396
221.5,56071.9380105176
222,56960.6138347098
222.5,57845.2094177629
223,58683.8511891741
223.5,59458.1266324825
224,60122.9822921581
224.5,60677.3216888036
225,61116.769131154
225.5,61450.6423936401
226,61678.5994263195
226.5,61819.4673950173
227,61893.1933459362
227.5,61917.5187151734
228,61904.9493832921
228.5,61861.2433814826
229,61795.3785832494
229.5,61685.4109733998
230,61529.3719808932
230.5,61346.4695043487
231,61145.6539326302
231.5,60943.4601964682
232,60722.3336095298
232.5,60485.583891889
233,60229.8197241508
233.5,59962.8613120514
234,59649.6620299822
234.5,59297.922356386
235,58938.4014737683
235.5,58605.7661632199
236,58301.6292101053
236.5,58064.953753583
237,57879.1243895709
237.5,57743.6769538883
238,57647.5886210877
238.5,57601.6915759079
239,57599.1764639475
239.5,57634.4202192581
240,57679.4893451356
240.5,57733.078465255
241,57784.6392783126
241.5,57833.7776899233
242,57893.4331537928
242.5,57976.1088159268
243,58076.3240971619
243.5,58192.3256066148
244,58311.1097013871
244.5,58451.479858426
245,58604.1400019792
245.5,58782.6440043604
246,58977.7096780314
246.5,59199.6660838568
247,59459.5501659634
247.5,59734.7981094334
248,60014.4037488079
248.5,60322.8426280854
249,60638.62939491
249.5,60987.4090671638
250,61353.6236522217
250.5,61732.6576711379
251,62104.6219002125
251.5,62470.2647067186
252,62822.9976425929
252.5,63184.3430459096
253,63553.2085092405
253.5,63945.8402586239
254,64348.5897803204
254.5,64768.8760486017
255,65188.0056704973
255.5,65599.6283287219
256,65995.4146855112
256.5,66389.763088815
257,66773.0941206313
257.5,67178.0778679093
258,67590.529263542
258.5,68010.1381161954
259,68444.3213024283
259.5,68887.0561041052
260,69346.6940555391
260.5,69812.0724686904
261,70250.5317224107
261.5,70659.6231450999
262,71027.6954416993
262.5,71374.0368044156
263,71721.4829319342
263.5,72089.0741203097
264,72467.5161552159
264.5,72855.4810703635
265,73245.1748907643
265.5,73636.5189603278
266,74003.853340669
266.5,74357.0337844688
267,74694.3618723347
267.5,75025.8096530912
268,75347.0057995576
268.5,75653.8320934183
269,75944.4135237147
269.5,76217.1828705423
270,76436.2482327835
270.5,76606.4745799067
271,76746.9890861876
271.5,76860.1290683174
272,76931.797054964
272.5,76954.8227497754
273,76953.284513535
273.5,76948.3939196747
274,76954.627864824
274.5,76977.3262358932
275,77026.3276169035
275.5,77074.1892708702
276,77101.9021389097
276.5,77140.5023809408
277,77202.4826187997
277.5,77289.1139877174
278,77402.1087085871
278.5,77554.4021323754
279,77753.381487229
279.5,77990.8810834458
280,78261.6166058042
280.5,78584.0527201246
281,78979.1869138793
281.5,79445.4430021794
282,79983.6767095311
282.5,80607.0043182866
283,81319.4397263129
283.5,82092.052258726
284,82905.9428485099
284.5,83771.2856480541
285,84690.0252005664
285.5,85637.3404121898
286,86603.8062763496
286.5,87578.2187827782
287,88546.8270619094
287.5,89481.391907203
288,90405.9769359434
288.5,91332.2782578375
289,92222.1031498328
289.5,93069.2758619168
290,93867.3023468139
290.5,94598.4219767638
291,95274.8219920916
291.5,95883.026584817
292,96414.220617693
292.5,96876.3281201386
293,97256.3157456847
293.5,97536.3771529406
294,97716.1609339739
294.5,97806.4678523767
295,97810.3891424459
295.5,97727.2878368572
296,97562.3077568066
296.5,97342.8235312481
297,97082.7804783827
297.5,96786.7627864784
298,96461.9887892009
298.5,96107.3013091324
299,95729.434855965
299.5,95333.7264514834
300,94928.0253131004
300.5,94494.7099172477
301,94039.3008799752
301.5,93589.8908690884
302,93146.941966887
302.5,92723.3501976845
303,92340.3521908717
303.5,91982.5885764282
304,91659.8779359682
304.5,91392.0916967695
305,91163.1009874395
305.5,90983.1697278131
306,90863.2639247388
306.5,90796.9460684523
307,90765.977056961
307.5,90765.0958299498
308,90784.9301325256
308.5,90846.1659375048
309,90925.1531514017
309.5,90997.3286607303
310,91074.335688596
310.5,91170.7166098082
311,91306.7046801014
311.5,91475.8902150794
312,91695.69004052
312.5,91979.7642354322
313,92327.7141067805
313.5,92720.541788261
314,93139.4287569514
314.5,93576.8595820441
315,94014.9984122613
315.5,94460.3661599103
316,94912.7017753997
316.5,95356.4583857727
317,95784.9464342492
317.5,96225.8688768164
318,96667.3486029601
318.5,97097.1711844564
319,97514.2162331697
319.5,97930.4756952681
320,98352.6511906372
320.5,98791.8932576675
321,99236.9136760787
321.5,99697.0456466465
322,100194.278176957
322.5,100703.975108488
323,101202.094822472
323.5,101654.850329073
324,102070.291671145
324.5,102430.853561747
325,102729.728629161
325.5,102991.693307644
326,103235.357595453
326.5,103463.520049481
327,103682.524627148
327.5,103918.588785704
328,104141.199967109
328.5,104355.875711922
329,104582.110534008
329.5,104827.866693931
330,105072.031432413
330.5,105317.277325831
331,105570.787465476
331.5,105849.402379073
332,106159.25583698
332.5,106494.50945963
333,106854.508776913
333.5,107233.547707544
334,107619.187378517
334.5,107984.958193079
335,108336.800989791
335.5,108696.288311509
336,109097.944636702
336.5,109541.341371166
337,110023.708566034
337.5,110542.288594114
338,111062.042484557
338.5,111573.03416551
339,112087.855433066
339.5,112604.30967025
340,113095.163616077
340.5,113591.151772449
341,114093.593046091
341.5,114596.990405651
342,115075.601520263
342.5,115531.615653382
343,115977.485323982
343.5,116419.860583427
344,116840.001975258
344.5,117215.93993063
345,117547.013292292
345.5,117829.329081219
346,118076.882018705
346.5,118319.255340951
347,118586.988039468
347.5,118894.482261122
348,119226.77623372
348.5,119549.359349383
349,119847.871076537
349.5,120137.161642215
350,120424.46909652
350.5,120742.868012659
351,121095.895200037
351.5,121480.158043862
352,121896.039514609
352.5,122361.459297857
353,122859.294994728
353.5,123380.714070581
354,123921.219285159
354.5,124509.517486958
355,125153.665743387
355.5,125825.637990123
356,126511.211558024
356.5,127223.243115683
357,127978.316656937
357.5,128781.799431622
358,129630.458835627
358.5,130500.909114434
359,131360.442897416
359.5,132194.397912421
360,132992.105856438
360.5,133767.178952692
361,134551.477059556
361.5,135369.042456776
362,136202.279209939
362.5,137041.043377275
363,137858.82550451
363.5,138656.940862133
364,139426.789712758
364.5,140174.122301786
365,140893.22666383
365.5,141589.031532927
366,142276.349953619
366.5,142948.553881929
367,143589.166576725
367.5,144185.625388508
368,144771.227379791
368.5,145350.455849879
369,145917.12391213
369.5,146474.289390255
370,147014.470193554
370.5,147528.721403361
371,148039.30788798
371.5,148573.375219115
372,149127.26354991
372.5,149705.23472253
373,150290.147629596
373.5,150863.723154639
374,151404.175718725
374.5,151933.427393551
375,152449.449669625
375.5,152968.695636322
376,153495.219383249
376.5,154019.701578947
377,154528.771914984
377.5,155016.909470648
378,155476.683238282
378.5,155896.909484394
379,156297.902467006
379.5,156676.920341113
380,157054.820879452
380.5,157414.709134657
381,157762.255888822
381.5,158108.691897423
382,158441.703527281
382.5,158765.956320368
383,159105.316066081
383.5,159443.832292813
384,159754.907760622
384.5,160034.912781489
385,160271.389558731
385.5,160475.199278102
386,160645.733994588
386.5,160789.42224781
387,160882.051485122
387.5,160937.934296595
388,160943.218994572
388.5,160876.287046177
389,160770.633478022
389.5,160650.482271234
390,160518.871502623
390.5,160389.603711779
391,160267.740997059
391.5,160130.872722055
392,159992.477264911
392.5,159833.976602507
393,159648.020889349
393.5,159431.973049821
394,159161.525770776
394.5,158843.969827057
395,158484.003525594
395.5,158075.273589709
396,157637.257255943
396.5,157199.346782277
397,156783.543494197
397.5,156413.949353303
398,156096.905358944
398.5,155845.17396474
399,155659.762954306
399.5,155560.322908942
400,155529.080199658
400.5,155573.22365756
401,155721.322867554
401.5,155942.461482331
402,156210.252756322
402.5,156536.067541727
403,156908.42329898
403.5,157322.850489299
404,157797.056808698
404.5,158322.553418243
405,158895.321204963
405.5,159526.691103232
406,160215.806907014
406.5,160987.807023341
407,161841.399374693
407.5,162767.464308507
408,163757.049098618
408.5,164784.103169895
409,165822.818329611
409.5,166844.970601949
410,167822.277868634
410.5,168735.042735866
411,169571.327779225
411.5,170334.520538991
412,171013.90896587
412.5,171632.86703349
413,172201.908608708
413.5,172700.469188192
414,173143.295878961
414.5,173540.935114765
415,173878.789183937
415.5,174159.305663089
416,174385.20318863
416.5,174548.345433144
417,174657.897157763
417.5,174730.089724752
418,174769.375127301
418.5,174788.346732719
419,174762.420052088
419.5,174697.577201855
420,174595.492768372
420.5,174460.991002957
421,174320.824157577
421.5,174190.669313585
422,174085.553786973
422.5,174027.697622619
423,174033.330441004
423.5,174110.016543673
424,174263.883580263
424.5,174506.658047853
425,174809.793277452
425.5,175158.027619491
426,175567.23708321
426.5,176034.163713155
427,176570.982370663
427.5,177182.764300962
428,177868.209190935
428.5,178626.632330376
429,179455.758235755
429.5,180344.65796282
430,181289.821636371
430.5,182278.918290824
431,183289.499378641
431.5,184343.535482423
432,185428.237996933
432.5,186553.43969016
433,187706.910721853
433.5,188872.773060217
434,190051.608302949
434.5,191250.043968266
435,192455.005653457
435.5,193663.40942197
436,194865.155264399
436.5,196037.910710051
437,197155.062097112
437.5,198241.584392944
438,199311.501778231
438.5,200338.213006656
439,201316.694445812
439.5,202225.488956561
440,203059.132898355
440.5,203830.927115863
441,204533.294484771
441.5,205167.697471604
442,205742.222662637
442.5,206248.373999809
443,206686.937176505
443.5,207058.620053051
444,207351.437639765
444.5,207568.053293271
445,207696.429272336
445.5,207759.986699611
446,207755.211909985
446.5,207658.905703874
447,207463.233509381
447.5,207179.937984823
448,206805.339783955
448.5,206356.380332616
449,205853.273383517
449.5,205330.309891076
450,204775.784566689
450.5,204176.712782783
451,203565.050619158
451.5,202951.713251225
452,202348.18255661
452.5,201770.269937649
453,201206.077212732
453.5,200678.532601424
454,200199.144781611
454.5,199753.543773759
455,199343.465561291
455.5,198972.019302973
456,198664.939122877
456.5,198429.749142243
457,198273.371424473
457.5,198208.353438782
458,198223.870939314
458.5,198343.313841712
459,198598.716377644
459.5,198978.956160566
460,199470.848522213
460.5,200091.120792899
461,200818.324856864
461.5,201639.021624651
462,202531.663765657
462.5,203496.115035269
463,204531.128343594
463.5,205621.294538549
464,206755.521599486
464.5,207924.998569251
465,209113.079030202
465.5,210321.23329023
466,211522.958389657
466.5,212691.421782699
467,213843.833033262
467.5,214989.098946551
468,216138.090666991
468.5,217269.4771265
469,218388.780509808
469.5,219503.890762749
470,220606.402234129
470.5,221688.396262716
471,222717.126186754
471.5,223677.391465974
472,224590.806175726
472.5,225471.139981219
473,226287.020887205
473.5,227055.389138272
474,227799.533183362
474.5,228523.320511017
475,229225.181788985
475.5,229920.151345273
476,230616.818259536
476.5,231318.355506144
477,232042.437435275
477.5,232800.298653881
478,233587.371920663
478.5,234415.036524078
479,235311.303712059
479.5,236269.222888119
480,237291.111193849
480.5,238362.592417893
481,239476.591390857
481.5,240607.373343528
482,241736.276226686
482.5,242856.070232973
483,243975.078775912
483.5,245118.283170215
484,246279.752954876
484.5,247443.390575159
485,248591.347205295
485.5,249747.535069296
486,250899.575676814
486.5,252011.739642786
487,253075.182446994
487.5,254108.459821859
488,255089.705326769
488.5,256020.925497849
489,256906.004476446
489.5,257729.772098366
490,258483.01601669
490.5,259172.302505612
491,259799.523210684
491.5,260349.408698778
492,260816.801031906
492.5,261178.852216336
493,261435.809832612
493.5,261612.409515495
494,261735.319791672
494.5,261898.630907871
495,262044.307743438
495.5,262167.887475962
496,262255.839761743
496.5,262310.984498304
497,262335.22438757
497.5,262337.850478598
498,262304.939202663
498.5,262239.950192491
499,262168.539272563
499.5,262107.177319719
500,262029.022393722
